title,url
"A autêntica receita da berinjela parmigiana (não cometa estes erros!)    ",/pt-br/saude/nutricao/a-aut%c3%aantica-receita-da-berinjela-parmigiana-n%c3%a3o-cometa-estes-erros/ss-AAWHhLX
"21 receitas com ovos que cabem no seu bolso!    ",/pt-br/saude/nutricao/21-receitas-com-ovos-que-cabem-no-seu-bolso/ss-AAWBQZn
"Madeleines: a receita 100% confiável desta delícia francesa!    ",/pt-br/saude/nutricao/madeleines-a-receita-100-confi%c3%a1vel-desta-del%c3%adcia-francesa/ss-AA11uSTT
"Mandioca, aipim ou macaxeira? Veja 20 receitas doces e salgadas para colocar no cardápio    ",/pt-br/receitasebebidas/noticias-e-receitas/mandioca-aipim-ou-macaxeira-veja-20-receitas-doces-e-salgadas-para-colocar-no-card%c3%a1pio/ar-AA11uH4l
"Está aberta a votação on-line para a Encontro Gastrô BH 2022    ",/pt-br/receitasebebidas/restaurantes/est%c3%a1-aberta-a-vota%c3%a7%c3%a3o-on-line-para-a-encontro-gastr%c3%b4-bh-2022/ar-AA11uGdi
"Luís Castro inicia semana 'aliviado' para trabalhar no Botafogo após vitória    ",/pt-br/esportes/futebol/lu%c3%ads-castro-inicia-semana-aliviado-para-trabalhar-no-botafogo-ap%c3%b3s-vit%c3%b3ria/ar-AA11vAP2?li=AAvYMzb
"Jornalista 'fura' bastidores do Palmeiras e expõe decisão de Abel sobre possível escalação de Endrick contra o Athletico-PR    ",/pt-br/esportes/futebol/jornalista-fura-bastidores-do-palmeiras-e-exp%c3%b5e-decis%c3%a3o-de-abel-sobre-poss%c3%advel-escala%c3%a7%c3%a3o-de-endrick-contra-o-athletico-pr/ar-AA11uX8U?li=AAvYMzb
"“Me dá vontade de tentar cantar alguma coisa”, diz Medina    ",/pt-br/esportes/surfe/me-d%c3%a1-vontade-de-tentar-cantar-alguma-coisa-diz-medina/ar-AA11uQCv?li=AAvYMzb
"Busca por Rodinei reforça ambição do Botafogo no mercado    ",/pt-br/esportes/futebol/busca-por-rodinei-refor%c3%a7a-ambi%c3%a7%c3%a3o-do-botafogo-no-mercado/ar-AA11vItB?li=AAvYMzb
"""Imagina se a gente""; Dorival culpa Palmeiras por tropeço do Flamengo no Brasileirão e torcida do Verdão tira onda do treinador na web    ",/pt-br/esportes/futebol/imagina-se-a-gente-dorival-culpa-palmeiras-por-trope%c3%a7o-do-flamengo-no-brasileir%c3%a3o-e-torcida-do-verd%c3%a3o-tira-onda-do-treinador-na-web/ar-AA11uGXB?li=AAvYMzb
"O novo projeto de Larissa Manoela    ",/pt-br/entretenimento/other/os-novos-projetos-de-larissa-manoela/ss-AAOUo96
"Alimentos que podemos armazenar muito tempo na despensa    ",/pt-br/saude/nutricao/alimentos-que-podemos-armazenar-muito-tempo-na-despensa/ss-AA11u1Nq
"Jeitos secretos que os cachorros usam para se comunicar com a gente    ",/pt-br/saude/other/jeitos-secretos-que-os-cachorros-usam-para-se-comunicar-com-a-gente/ss-AA10qHaR
"Tamanho do dote acima da média? Veja os famosos internacionais que já falaram sobre o pênis    ",/pt-br/entretenimento/famosos/tamanho-do-dote-acima-da-m%c3%a9dia-veja-os-famosos-internacionais-que-j%c3%a1-falaram-sobre-o-p%c3%aanis/ss-AA108Cyj
"Brendan Fraser emociona público no Festival de Cinema de Veneza    ",/pt-br/cinema/noticias/brendan-fraser-emociona-p%c3%bablico-no-festival-de-cinema-de-veneza/ss-AATmb7C
"TikTok nega violação de segurança após hackers anunciarem roubo de dados    ",/pt-br/noticias/ciencia-e-tecnologia/tiktok-nega-viola%c3%a7%c3%a3o-de-seguran%c3%a7a-ap%c3%b3s-hackers-anunciarem-roubo-de-dados/vi-AA11v3E4
"Vítor Pereira deixa futuro em aberto no Corinthians, e diz os prós e contras no futebol brasileiro    ",/pt-br/esportes/brasileirao-serie-a/v%c3%adtor-pereira-deixa-futuro-em-aberto-no-corinthians-e-diz-os-pr%c3%b3s-e-contras-no-futebol-brasileiro/vi-AA11v4vi
"Homem descobre nascente de água recém-formada na Escócia    ",/pt-br/noticias/mundo/homem-descobre-nascente-de-%c3%a1gua-rec%c3%a9m-formada-na-esc%c3%b3cia/vi-AA11u3vo
"Vítor Pereira deixa futuro em aberto no Corinthians, e diz os prós e contras no futebol brasileiro    ",/pt-br/esportes/brasileirao-serie-a/v%c3%adtor-pereira-deixa-futuro-em-aberto-no-corinthians-e-diz-os-pr%c3%b3s-e-contras-no-futebol-brasileiro/vi-AA11v4vi
"Homem descobre nascente de água recém-formada na Escócia    ",/pt-br/noticias/mundo/homem-descobre-nascente-de-%c3%a1gua-rec%c3%a9m-formada-na-esc%c3%b3cia/vi-AA11u3vo
"As 17 plantas de casa mais populares: quantas você tem?    ",/pt-br/estilo-de-vida/shopping/as-17-plantas-de-casa-mais-populares-quantas-voc%c3%aa-tem/ar-AAOupaF
"Reforma traz integração, espaços de armazenamento e cores para apê de 63m²    ",/pt-br/estilo-de-vida/shopping/reforma-traz-integra%c3%a7%c3%a3o-espa%c3%a7os-de-armazenamento-e-cores-para-ap%c3%aa-de-63m/ar-AA11uz37?li=BBnb2gh
"Freestyle AFM2: conheça airfryer voltada para preparo de receitas individuais    ",/pt-br/estilo-de-vida/shopping/freestyle-afm2-conhe%c3%a7a-airfryer-voltada-para-preparo-de-receitas-individuais/ar-AA11u8Co?li=BBnb2gh
"12 Projetos Lindos com Sofá de Couro Marrom na Decoração    ",/pt-br/estilo-de-vida/shopping/12-projetos-lindos-com-sof%c3%a1-de-couro-marrom-na-decora%c3%a7%c3%a3o/ar-AA11s633?li=BBnb2gh
"Como energizar e limpar seus cristais    ",/pt-br/estilo-de-vida/shopping/como-energizar-e-limpar-seus-cristais/ar-AA11sJx5
